LineId,Date,Time,Pid,Level,Component,EventId,timestamp,hour,content_length,template_length,level_encoded,component_encoded,event_encoded
242,081110,014145,30,INFO,dfs.FSNamesystem,E6,2008-11-10 01:41:45,1,122,88,0,5,10
243,081110,014207,27,INFO,dfs.FSNamesystem,E7,2008-11-10 01:42:07,1,133,55,0,5,11
244,081110,014257,5803,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 01:42:57,1,63,49,0,3,1
245,081110,014314,5599,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 01:43:14,1,76,44,0,3,2
246,081110,014349,5817,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 01:43:49,1,64,49,0,3,1
247,081110,014421,33,INFO,dfs.FSNamesystem,E6,2008-11-10 01:44:21,1,122,88,0,5,10
248,081110,014423,5775,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 01:44:23,1,76,44,0,3,2
249,081110,014428,5801,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 01:44:28,1,63,49,0,3,1
250,081110,014519,32,INFO,dfs.FSNamesystem,E7,2008-11-10 01:45:19,1,133,55,0,5,11
251,081110,014520,32,INFO,dfs.FSNamesystem,E6,2008-11-10 01:45:20,1,123,88,0,5,10
252,081110,014536,6005,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 01:45:36,1,63,49,0,3,1
253,081110,014727,29,INFO,dfs.FSNamesystem,E7,2008-11-10 01:47:27,1,133,55,0,5,11
254,081110,014738,26,INFO,dfs.FSNamesystem,E7,2008-11-10 01:47:38,1,134,55,0,5,11
255,081110,014808,28,INFO,dfs.FSNamesystem,E6,2008-11-10 01:48:08,1,122,88,0,5,10
256,081110,014847,5846,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 01:48:47,1,62,49,0,3,1
257,081110,014914,30,INFO,dfs.FSNamesystem,E7,2008-11-10 01:49:14,1,133,55,0,5,11
258,081110,014953,5959,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 01:49:53,1,63,49,0,3,1
259,081110,015013,6133,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 01:50:13,1,64,49,0,3,1
260,081110,015018,5852,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 01:50:18,1,92,52,0,2,4
261,081110,015024,5938,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 01:50:24,1,63,49,0,3,1
262,081110,015031,26,INFO,dfs.FSNamesystem,E6,2008-11-10 01:50:31,1,122,88,0,5,10
263,081110,015334,5970,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 01:53:34,1,63,49,0,3,1
264,081110,015340,32,INFO,dfs.FSNamesystem,E7,2008-11-10 01:53:40,1,134,55,0,5,11
265,081110,015423,26,INFO,dfs.FSNamesystem,E6,2008-11-10 01:54:23,1,122,88,0,5,10
266,081110,015432,26,INFO,dfs.FSNamesystem,E7,2008-11-10 01:54:32,1,134,55,0,5,11
267,081110,015600,28,INFO,dfs.FSNamesystem,E7,2008-11-10 01:56:00,1,133,55,0,5,11
268,081110,015607,6086,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 01:56:07,1,74,44,0,3,2
269,081110,015626,5971,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 01:56:26,1,63,49,0,3,1
270,081110,015649,6096,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 01:56:49,1,77,44,0,3,2
271,081110,015716,6066,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 01:57:16,1,74,44,0,3,2
272,081110,015719,32,INFO,dfs.FSNamesystem,E6,2008-11-10 01:57:19,1,118,88,0,5,10
273,081110,015740,6116,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 01:57:40,1,75,44,0,3,2
274,081110,015750,5956,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 01:57:50,1,63,49,0,3,1
275,081110,015759,29,INFO,dfs.FSNamesystem,E7,2008-11-10 01:57:59,1,133,55,0,5,11
276,081110,015832,34,INFO,dfs.FSNamesystem,E6,2008-11-10 01:58:32,1,122,88,0,5,10
277,081110,015942,31,INFO,dfs.FSNamesystem,E7,2008-11-10 01:59:42,1,134,55,0,5,11
278,081110,015959,32,INFO,dfs.FSNamesystem,E6,2008-11-10 01:59:59,1,123,88,0,5,10
279,081110,020011,6037,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 02:00:11,2,64,49,0,3,1
280,081110,020019,5935,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 02:00:19,2,63,49,0,3,1
281,081110,020034,6204,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 02:00:34,2,91,52,0,2,4
282,081110,020140,6146,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 02:01:40,2,73,44,0,3,2
283,081110,020249,6148,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 02:02:49,2,62,49,0,3,1
284,081110,020302,33,INFO,dfs.FSNamesystem,E6,2008-11-10 02:03:02,2,121,88,0,5,10
285,081110,020313,6034,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 02:03:13,2,76,44,0,3,2
286,081110,020322,6131,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 02:03:22,2,64,49,0,3,1
287,081110,020325,27,INFO,dfs.FSNamesystem,E6,2008-11-10 02:03:25,2,122,88,0,5,10
288,081110,020357,31,INFO,dfs.FSNamesystem,E6,2008-11-10 02:03:57,2,117,88,0,5,10
289,081110,020458,28,INFO,dfs.FSNamesystem,E6,2008-11-10 02:04:58,2,120,88,0,5,10
290,081110,020509,6043,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 02:05:09,2,92,52,0,2,4
291,081110,020632,32,INFO,dfs.FSNamesystem,E6,2008-11-10 02:06:32,2,120,88,0,5,10
292,081110,020724,29,INFO,dfs.FSNamesystem,E8,2008-11-10 02:07:24,2,95,67,0,5,12
293,081110,022226,6281,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 02:22:26,2,72,36,0,2,0
294,081110,023456,6415,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 02:34:56,2,91,52,1,2,7
295,081110,024834,6371,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 02:48:34,2,77,36,0,2,0
296,081110,030331,6561,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 03:03:31,3,92,52,1,2,7
297,081110,030942,6646,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 03:09:42,3,89,52,1,2,7
298,081110,031019,6604,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 03:10:19,3,75,36,0,2,0
299,081110,032126,6555,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 03:21:26,3,89,52,1,2,7
300,081110,035357,6606,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 03:53:57,3,72,36,0,2,0
301,081110,040800,6739,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 04:08:00,4,73,36,0,2,0
302,081110,042826,6827,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 04:28:26,4,72,36,0,2,0
303,081110,045413,6957,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 04:54:13,4,75,36,0,2,0
304,081110,050300,6683,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 05:03:00,5,74,36,0,2,0
305,081110,051323,6956,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 05:13:23,5,74,36,0,2,0
306,081110,054642,7145,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 05:46:42,5,75,36,0,2,0
307,081110,060453,7193,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 06:04:53,6,76,36,0,2,0
308,081110,060934,7211,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 06:09:34,6,74,36,0,2,0
309,081110,065635,7324,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 06:56:35,6,75,36,0,2,0
310,081110,070326,7430,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 07:03:26,7,91,52,1,2,7
311,081110,070334,7327,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 07:03:34,7,75,36,0,2,0
312,081110,070347,7574,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 07:03:47,7,72,36,0,2,0
313,081110,070614,7513,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 07:06:14,7,75,36,0,2,0
314,081110,070921,7744,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 07:09:21,7,74,36,0,2,0
315,081110,071154,7627,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 07:11:54,7,75,36,0,2,0
316,081110,071426,7742,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 07:14:26,7,74,36,0,2,0
317,081110,071657,7700,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 07:16:57,7,90,52,1,2,7
318,081110,072121,7820,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 07:21:21,7,74,36,0,2,0
319,081110,072124,7772,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 07:21:24,7,91,52,1,2,7
320,081110,080546,7970,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 08:05:46,8,91,52,1,2,7
321,081110,080555,8227,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 08:05:55,8,73,36,0,2,0
322,081110,080718,7850,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 08:07:18,8,75,36,0,2,0
323,081110,080724,8080,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 08:07:24,8,73,36,0,2,0
324,081110,080814,8123,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 08:08:14,8,72,36,0,2,0
325,081110,080847,8088,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 08:08:47,8,88,52,1,2,7
326,081110,080922,7633,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 08:09:22,8,75,36,0,2,0
327,081110,080949,7994,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 08:09:49,8,74,36,0,2,0
328,081110,081044,8125,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 08:10:44,8,89,52,1,2,7
329,081110,081054,8108,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 08:10:54,8,91,52,1,2,7
330,081110,081337,8145,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 08:13:37,8,90,52,1,2,7
331,081110,081515,8312,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 08:15:15,8,87,52,1,2,7
332,081110,081643,8095,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 08:16:43,8,74,36,0,2,0
333,081110,081643,8247,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 08:16:43,8,92,52,1,2,7
334,081110,081741,8169,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 08:17:41,8,89,52,1,2,7
335,081110,082013,8326,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 08:20:13,8,75,36,0,2,0
336,081110,082043,8305,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 08:20:43,8,74,36,0,2,0
337,081110,082444,8172,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 08:24:44,8,75,36,0,2,0
338,081110,082702,8223,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 08:27:02,8,91,52,1,2,7
339,081110,082706,8552,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 08:27:06,8,91,52,1,2,7
340,081110,082737,8341,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 08:27:37,8,91,52,1,2,7
341,081110,082954,8543,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 08:29:54,8,89,52,1,2,7
342,081110,083045,8495,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 08:30:45,8,89,52,1,2,7
343,081110,083121,8197,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 08:31:21,8,76,36,0,2,0
344,081110,083231,8530,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 08:32:31,8,74,36,0,2,0
345,081110,083328,8416,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 08:33:28,8,73,36,0,2,0
346,081110,083453,13,INFO,dfs.DataBlockScanner,E14,2008-11-10 08:34:53,8,50,34,0,0,5
347,081110,085042,13,INFO,dfs.DataBlockScanner,E14,2008-11-10 08:50:42,8,51,34,0,0,5
348,081110,085933,13,INFO,dfs.DataBlockScanner,E14,2008-11-10 08:59:33,8,51,34,0,0,5
349,081110,091216,7593,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 09:12:16,9,90,52,1,2,7
350,081110,091550,8683,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 09:15:50,9,92,52,1,2,7
351,081110,091657,8720,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 09:16:57,9,90,52,1,2,7
352,081110,091800,8380,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 09:18:00,9,73,36,0,2,0
353,081110,092131,8815,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 09:21:31,9,75,36,0,2,0
354,081110,092151,8601,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 09:21:51,9,89,52,1,2,7
355,081110,092459,8650,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 09:24:59,9,72,36,0,2,0
356,081110,092815,8872,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 09:28:15,9,72,36,0,2,0
357,081110,093020,8827,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 09:30:20,9,91,52,1,2,7
358,081110,093643,13,INFO,dfs.DataBlockScanner,E14,2008-11-10 09:36:43,9,50,34,0,0,5
359,081110,093831,8571,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 09:38:31,9,74,36,0,2,0
360,081110,094019,8808,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 09:40:19,9,92,52,1,2,7
361,081110,094657,7835,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 09:46:57,9,73,36,0,2,0
362,081110,103026,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:26,10,95,67,0,5,12
363,081110,103026,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:26,10,96,67,0,5,12
364,081110,103027,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:27,10,93,67,0,5,12
365,081110,103027,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:27,10,95,67,0,5,12
366,081110,103027,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:27,10,96,67,0,5,12
367,081110,103027,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:27,10,96,67,0,5,12
368,081110,103028,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:28,10,96,67,0,5,12
369,081110,103029,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:29,10,93,67,0,5,12
370,081110,103030,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:30,10,92,67,0,5,12
371,081110,103030,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:30,10,96,67,0,5,12
372,081110,103032,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:32,10,95,67,0,5,12
373,081110,103034,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:34,10,95,67,0,5,12
374,081110,103035,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:35,10,95,67,0,5,12
375,081110,103036,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:36,10,95,67,0,5,12
376,081110,103037,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:37,10,95,67,0,5,12
377,081110,103038,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:38,10,96,67,0,5,12
378,081110,103038,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:38,10,95,67,0,5,12
379,081110,103040,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:40,10,95,67,0,5,12
380,081110,103041,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:41,10,94,67,0,5,12
381,081110,103044,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:44,10,97,67,0,5,12
382,081110,103045,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:45,10,97,67,0,5,12
383,081110,103046,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:46,10,97,67,0,5,12
384,081110,103047,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:47,10,94,67,0,5,12
385,081110,103049,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:49,10,95,67,0,5,12
386,081110,103049,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:49,10,95,67,0,5,12
387,081110,103050,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:50,10,96,67,0,5,12
388,081110,103050,34,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:50,10,94,67,0,5,12
389,081110,103054,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:54,10,95,67,0,5,12
390,081110,103055,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:55,10,93,67,0,5,12
391,081110,103056,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:56,10,94,67,0,5,12
392,081110,103057,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:57,10,95,67,0,5,12
393,081110,103059,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:59,10,96,67,0,5,12
394,081110,103059,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:30:59,10,95,67,0,5,12
395,081110,103107,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:07,10,97,67,0,5,12
396,081110,103109,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:09,10,94,67,0,5,12
397,081110,103111,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:11,10,96,67,0,5,12
398,081110,103111,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:11,10,93,67,0,5,12
399,081110,103111,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:11,10,94,67,0,5,12
400,081110,103112,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:12,10,96,67,0,5,12
401,081110,103112,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:12,10,93,67,0,5,12
402,081110,103113,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:13,10,95,67,0,5,12
403,081110,103114,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:14,10,94,67,0,5,12
404,081110,103114,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:14,10,94,67,0,5,12
405,081110,103114,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:14,10,95,67,0,5,12
406,081110,103117,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:17,10,96,67,0,5,12
407,081110,103123,33,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:23,10,96,67,0,5,12
408,081110,103127,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:27,10,96,67,0,5,12
409,081110,103130,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:30,10,96,67,0,5,12
410,081110,103130,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:30,10,94,67,0,5,12
411,081110,103132,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:32,10,95,67,0,5,12
412,081110,103136,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:36,10,96,67,0,5,12
413,081110,103137,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:37,10,97,67,0,5,12
414,081110,103137,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:37,10,96,67,0,5,12
415,081110,103139,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:39,10,95,67,0,5,12
416,081110,103141,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:41,10,94,67,0,5,12
417,081110,103142,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:42,10,96,67,0,5,12
418,081110,103146,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:46,10,97,67,0,5,12
419,081110,103146,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:46,10,95,67,0,5,12
420,081110,103146,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:46,10,95,67,0,5,12
421,081110,103147,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:47,10,95,67,0,5,12
422,081110,103147,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:47,10,93,67,0,5,12
423,081110,103148,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:48,10,95,67,0,5,12
424,081110,103149,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:49,10,95,67,0,5,12
425,081110,103149,30,INFO,dfs.FSNamesystem,E8,2008-11-10 10:31:49,10,94,67,0,5,12
426,081110,103201,19,INFO,dfs.FSDataset,E9,2008-11-10 10:32:01,10,105,40,0,4,13
427,081110,103233,8946,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 10:32:33,10,76,44,0,3,2
428,081110,103257,19,INFO,dfs.FSDataset,E9,2008-11-10 10:32:57,10,107,40,0,4,13
429,081110,103320,18,INFO,dfs.FSDataset,E9,2008-11-10 10:33:20,10,107,40,0,4,13
430,081110,103321,19,INFO,dfs.FSDataset,E9,2008-11-10 10:33:21,10,107,40,0,4,13
431,081110,103327,19,INFO,dfs.FSDataset,E9,2008-11-10 10:33:27,10,106,40,0,4,13
432,081110,103328,19,INFO,dfs.FSDataset,E9,2008-11-10 10:33:28,10,105,40,0,4,13
433,081110,103331,19,INFO,dfs.FSDataset,E9,2008-11-10 10:33:31,10,107,40,0,4,13
434,081110,103333,9016,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 10:33:33,10,75,44,0,3,2
435,081110,103335,19,INFO,dfs.FSDataset,E9,2008-11-10 10:33:35,10,107,40,0,4,13
436,081110,103340,9214,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 10:33:40,10,64,49,0,3,1
437,081110,103343,27,INFO,dfs.FSNamesystem,E7,2008-11-10 10:33:43,10,131,55,0,5,11
438,081110,103347,19,INFO,dfs.FSDataset,E9,2008-11-10 10:33:47,10,106,40,0,4,13
439,081110,103348,19,INFO,dfs.FSDataset,E9,2008-11-10 10:33:48,10,107,40,0,4,13
440,081110,103349,19,INFO,dfs.FSDataset,E9,2008-11-10 10:33:49,10,107,40,0,4,13
441,081110,103354,19,INFO,dfs.FSDataset,E9,2008-11-10 10:33:54,10,107,40,0,4,13
442,081110,103400,19,INFO,dfs.FSDataset,E9,2008-11-10 10:34:00,10,107,40,0,4,13
443,081110,103403,19,INFO,dfs.FSDataset,E9,2008-11-10 10:34:03,10,107,40,0,4,13
444,081110,103412,7249,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 10:34:12,10,75,44,0,3,2
445,081110,103430,19,INFO,dfs.FSDataset,E9,2008-11-10 10:34:30,10,107,40,0,4,13
446,081110,103432,19,INFO,dfs.FSDataset,E9,2008-11-10 10:34:32,10,107,40,0,4,13
447,081110,103437,19,INFO,dfs.FSDataset,E9,2008-11-10 10:34:37,10,107,40,0,4,13
448,081110,103442,19,INFO,dfs.FSDataset,E9,2008-11-10 10:34:42,10,107,40,0,4,13
449,081110,103442,19,INFO,dfs.FSDataset,E9,2008-11-10 10:34:42,10,107,40,0,4,13
450,081110,103444,19,INFO,dfs.FSDataset,E9,2008-11-10 10:34:44,10,107,40,0,4,13
451,081110,103512,19,INFO,dfs.FSDataset,E9,2008-11-10 10:35:12,10,106,40,0,4,13
452,081110,103524,19,INFO,dfs.FSDataset,E9,2008-11-10 10:35:24,10,98,40,0,4,13
453,081110,103527,19,INFO,dfs.FSDataset,E9,2008-11-10 10:35:27,10,107,40,0,4,13
454,081110,103533,18,INFO,dfs.FSDataset,E9,2008-11-10 10:35:33,10,102,40,0,4,13
455,081110,103533,19,INFO,dfs.FSDataset,E9,2008-11-10 10:35:33,10,107,40,0,4,13
456,081110,103534,19,INFO,dfs.FSDataset,E9,2008-11-10 10:35:34,10,107,40,0,4,13
457,081110,103538,18,INFO,dfs.FSDataset,E9,2008-11-10 10:35:38,10,107,40,0,4,13
458,081110,103547,19,INFO,dfs.FSDataset,E9,2008-11-10 10:35:47,10,106,40,0,4,13
459,081110,103548,19,INFO,dfs.FSDataset,E9,2008-11-10 10:35:48,10,103,40,0,4,13
460,081110,103551,19,INFO,dfs.FSDataset,E9,2008-11-10 10:35:51,10,105,40,0,4,13
461,081110,103552,19,INFO,dfs.FSDataset,E9,2008-11-10 10:35:52,10,105,40,0,4,13
462,081110,103553,19,INFO,dfs.FSDataset,E9,2008-11-10 10:35:53,10,107,40,0,4,13
463,081110,103554,18,INFO,dfs.FSDataset,E9,2008-11-10 10:35:54,10,107,40,0,4,13
464,081110,103554,19,INFO,dfs.FSDataset,E9,2008-11-10 10:35:54,10,107,40,0,4,13
465,081110,103557,19,INFO,dfs.FSDataset,E9,2008-11-10 10:35:57,10,101,40,0,4,13
466,081110,103558,19,INFO,dfs.FSDataset,E9,2008-11-10 10:35:58,10,102,40,0,4,13
467,081110,103600,19,INFO,dfs.FSDataset,E9,2008-11-10 10:36:00,10,107,40,0,4,13
468,081110,103603,18,INFO,dfs.FSDataset,E9,2008-11-10 10:36:03,10,107,40,0,4,13
469,081110,103615,18,INFO,dfs.FSDataset,E9,2008-11-10 10:36:15,10,105,40,0,4,13
470,081110,103615,19,INFO,dfs.FSDataset,E9,2008-11-10 10:36:15,10,107,40,0,4,13
471,081110,103618,19,INFO,dfs.FSDataset,E9,2008-11-10 10:36:18,10,105,40,0,4,13
472,081110,103621,19,INFO,dfs.FSDataset,E9,2008-11-10 10:36:21,10,103,40,0,4,13
473,081110,103621,19,INFO,dfs.FSDataset,E9,2008-11-10 10:36:21,10,107,40,0,4,13
474,081110,103626,18,INFO,dfs.FSDataset,E9,2008-11-10 10:36:26,10,107,40,0,4,13
475,081110,103631,19,INFO,dfs.FSDataset,E9,2008-11-10 10:36:31,10,107,40,0,4,13
476,081110,103631,19,INFO,dfs.FSDataset,E9,2008-11-10 10:36:31,10,105,40,0,4,13
477,081110,103634,19,INFO,dfs.FSDataset,E9,2008-11-10 10:36:34,10,105,40,0,4,13
478,081110,103641,19,INFO,dfs.FSDataset,E9,2008-11-10 10:36:41,10,105,40,0,4,13
479,081110,103655,9020,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 10:36:55,10,77,44,0,3,2
480,081110,103657,32,INFO,dfs.FSNamesystem,E7,2008-11-10 10:36:57,10,129,55,0,5,11
481,081110,103659,19,INFO,dfs.FSDataset,E9,2008-11-10 10:36:59,10,105,40,0,4,13
482,081110,103704,19,INFO,dfs.FSDataset,E9,2008-11-10 10:37:04,10,105,40,0,4,13
483,081110,103717,19,INFO,dfs.FSDataset,E9,2008-11-10 10:37:17,10,104,40,0,4,13
484,081110,103719,19,INFO,dfs.FSDataset,E9,2008-11-10 10:37:19,10,105,40,0,4,13
485,081110,103729,19,INFO,dfs.FSDataset,E9,2008-11-10 10:37:29,10,105,40,0,4,13
486,081110,103731,19,INFO,dfs.FSDataset,E9,2008-11-10 10:37:31,10,105,40,0,4,13
487,081110,103734,19,INFO,dfs.FSDataset,E9,2008-11-10 10:37:34,10,104,40,0,4,13
488,081110,103735,19,INFO,dfs.FSDataset,E9,2008-11-10 10:37:35,10,105,40,0,4,13
489,081110,103739,19,INFO,dfs.FSDataset,E9,2008-11-10 10:37:39,10,104,40,0,4,13
490,081110,103743,19,INFO,dfs.FSDataset,E9,2008-11-10 10:37:43,10,105,40,0,4,13
491,081110,103749,19,INFO,dfs.FSDataset,E9,2008-11-10 10:37:49,10,96,40,0,4,13
492,081110,103755,19,INFO,dfs.FSDataset,E9,2008-11-10 10:37:55,10,105,40,0,4,13
